id,text,aspect,category,polarity,from,to
3007,Toe area too small as well as lengthI WONDER IF THESE SHOES ARE A KNOCKOFF AS THE INSIDE IS PEELING .,INSIDE,Shoes#Quality,negative,82,88
3008,"So , after dropping $ 84 , I am going to throw them in our burn pile and laugh maniacally as they smoke , twist , and char , much like my feet for the past 3 week .",them,Shoes#General,negative,47,51
3009,These tights are very comfortable and pretty .,tights,Bottom#Looking,positive,6,12
3010,This shirt looks good on my man I would recommend to others also the fit is perfect .,shirt,Top#Looking,positive,5,10
3011,Dressing in retro to ride in our '64 Impala just makes me happy .,implicit,Clothing#General,positive,-1,-1
3012,I do n't know how anyone can fit in this,implicit,Clothing#Size,negative,-1,-1
3013,Came in quickly and were as I expected them to be .,them,Service#General,positive,39,43
3014,nice and soft,implicit,Clothing#Looking,positive,-1,-1
3015,The color is a very pretty pink .,color,Bottom#Looking,positive,4,9
3016,I read the reviews so I ordered the WW but they still feel a little tight .,they,Shoes#Size,negative,43,47
3017,If you just want the classic ballet tights then this is not what you want .,classic,Bottom#General,negative,21,28
3018,"The sleeves of the sweater are a little baggy , but nothing to hate .",The,Top#Size,negative,0,3
3019,"Good buy , good shoe.I would recommend to everyone .",implicit,Shoes#General,positive,-1,-1
3020,"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",implicit,Clothing#Quality,positive,-1,-1
3021,These are some of the most comfortable sandals I 've ever worn .,sandals,Shoes#Quality,positive,39,46
3022,"I am 5 ' 6 and 135lb , and the L/XL size fits me fine .",L/XL,Bottom#Size,positive,31,35
3023,Love these my daughter is a 10/12 and these fit great,implicit,Clothing#Size,positive,-1,-1
3024,they changed their color .. i 've bought this a lot and light toast is n't the same as it 's been for the past 5 years .,color,Clothing#Looking,negative,19,24
3025,She loves them and had me order another pair in red .,them,Shoes#General,positive,10,14
3026,"ordered these in natural ( which doesnt seem to be available currently ) for a friend , and they are a much more alive color than nude .",color,Clothing#Looking,positive,119,124
3027,I am 5 ' 8 and a size14 and these were too short .,implicit,Clothing#Size,negative,-1,-1
3028,They look really nice on my feet .,They,Shoes#Looking,positive,0,4
3029,"My only issue is that the back of the waist band is a little prickly , but I just turn it over and it 's fine .",waist,Bottom#General,positive,38,43
3030,Then I wore them to work with a pink sweater and longer tutu skirt -- looked awesome with that too .,them,Bottom#Looking,positive,12,16
3031,Have bought danskin products before ... Great fit and great quality .,implicit,Clothing#Size,positive,-1,-1
3032,"However , it was very large and I coul n't keep it on my foot it .",implicit,Shoes#Size,negative,-1,-1
3033,I bought these tights for Halloween and they were perfect for my I love Lucy/housewife costume .,Lucy/housewife,Top#General,positive,72,86
3034,These were worn for the Ravel piece and they were perfect of course .,they,Clothing#General,positive,40,44
3035,"These were just too shimmery for my taste , so I returned them .",them,Clothing#Looking,negative,58,62
3036,The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,they,Bottom#Looking,negative,69,73
3037,I hope this shoe is never discontinued .,shoe,Shoes#General,positive,12,16
3038,"I wear between a 9.5 and 10 but ordered the 10 , they fit but the toe area is a bit long .",toe,Shoes#Size,negative,66,69
3039,They are a simple design that I plan to use as business casual dress .,design,Shoes#Looking,positive,18,24
3040,I hated them !,them,Shoes#General,negative,8,12
3041,"Great for everyday shopping , running errands , etc .",implicit,Clothing#General,positive,-1,-1
3042,Fit nice .,implicit,Clothing#Size,positive,-1,-1
3043,They were really tight .,They,Shoes#Size,negative,0,4
3044,"I love wearing tights and these are by far the best pair that I have ever worn , I will definitely be ordering more .",implicit,Bottom#General,positive,-1,-1
3045,"I really like the shirt , but it 's too big .",shirt,Top#Size,negative,18,23
3046,The tights were on time ... they fit great .,they,Bottom#Size,positive,28,32
3047,"Overall , I 'm satisfied with the tops ; so much so , I ordered the sunflower yellow ( received today ) , purple , & strong blue .",tops,Top#General,positive,34,38
3048,Arrived quickly and as described .,implicit,Service#General,positive,-1,-1
3049,My issue is that I caught a glimpse of myself with them on in a clothing store and I realized that they 're a little too comfortable looking .,they,Shoes#Quality,negative,99,103
3050,"The whole idea here is that the sweaters are warm and cheap , I even gave recognition of that in my first review .",sweaters,Top#Quality,positive,32,40
3051,These tights were supposed to be an xxl but when i got them they wouldnt even fit my size 8 sister .,tights,Bottom#Size,negative,6,12
3052,"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",coverage,Bottom#General,positive,40,48
3053,"4th pair , excellant quality , more to come .",implicit,Clothing#General,positive,-1,-1
3054,Fits well .,implicit,Clothing#Size,positive,-1,-1
3055,Love these and they fit my skinny body perfectly .,they,Clothing#Size,positive,15,19
3056,but price is right so this is my second oair .,price,Shoes#Prices,positive,4,9
3057,i usually wear smalls but the reviews say these sweats run small so i ordered medium blue and just love it .,implicit,Top#General,positive,-1,-1
3058,"Both are/were great , comfortable shoes .",shoes,Shoes#General,positive,34,39
3059,I accidentally ordered a size smaller than what I prefer but it 's still fits great and comfortable,implicit,Clothing#Quality,positive,-1,-1
3060,THIS SHOE LOOKED GOOD SO ITHOUGHT I WOULD TRY IT .,SHOE,Shoes#Looking,positive,5,9
3061,nice shoe for price I paid .,shoe,Shoes#Prices,positive,5,9
3062,The footbed is softly cushioned and I can wear them all day .,footbed,Shoes#Quality,positive,4,11
3063,"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",They,Bottom#Quality,positive,0,4
3064,It fits more like a man 's shirt than a ladies ' .,implicit,Top#Size,negative,-1,-1
3065,"I would definitely recommend these tights , especially if you don't have time to change out of them after class like I do , since I have another class on the other side of campus right after ballet.Update : I 've been using these tights for over two months now and still love them , plus the issue with the back of the waist band resolved itself after a couple washings .",tights,Bottom#General,positive,35,41
3066,I have the same shoes in 3 different colors .,shoes,Shoes#General,positive,16,21
3067,The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,toe,Shoes#General,positive,4,7
3068,"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",Standard,Bottom#General,negative,0,8
3069,This fits well and lets me feel so comfortable in it .,implicit,Clothing#Size,positive,-1,-1
3070,I brought them for a Captain 's night on a cruise and they held up to the elegance of the night .,they,Shoes#Looking,positive,54,58
3071,"I compared these to ones that aren't even as pretty locally , and these are a perfect bargain , for what you get .",implicit,Bottom#General,positive,-1,-1
3072,I barely noticed I had shoes on other than they were a little slippery on the concrete dance floor .,they,Shoes#Quality,negative,43,47
3073,The light suntan is almost the perfect shade for me too !,light,Bottom#Looking,positive,4,9
3074,"Well made , they put up with three day a week dance practices without any difficulty .",they,Clothing#Quality,positive,12,16
3075,My daughter wore these for a couple of her school plays .,implicit,Clothing#General,positive,-1,-1
3076,"Otherwise , they arrived quickly and were reasonably priced .",implicit,Service#General,positive,-1,-1
3077,I accidentally ordered a size smaller than what I prefer but it 's still fits great and comfortable,implicit,Clothing#Size,positive,-1,-1
3078,I feel like this may actually be a 2 star product but I added an extra because I love the way they looked .,they,Bottom#Looking,positive,94,98
3079,"It 's still my favorite summer shoe : comfortable , feminine , and goes with everything -- - not overly dressy and not overly casual .",shoe,Shoes#General,positive,31,35
3080,They also make my legs look great !,They,Bottom#Looking,positive,0,4
3081,they make my legs looks amazing ! ! !,they,Bottom#Looking,positive,0,4
3082,"This hoodie is absolutely perfect , epecially at the price that I got it for ( which I have noticed has increased ) .",hoodie,Top#General,positive,5,11
3083,Very comfortable sandals .,sandals,Shoes#Quality,positive,17,24
3084,Fits as expected and is perfect for my costume ... will purchase again from here .,implicit,Shoes#General,positive,-1,-1
3085,I have a complaint about the black rubber sole and stacked heel - the rubber is too soft and the back of the heel mars very easily .,rubber,Shoes#Quality,negative,35,41
3086,I definitely recommend them .,them,Shoes#General,positive,23,27
3087,"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",quality,Shoes#Quality,positive,93,100
3088,So comfortable and tough they are great for anything .,they,Top#General,positive,25,29
3089,Liked it a lot since I can run around doing errands for hours without feeling pain on my feet !,implicit,Shoes#General,positive,-1,-1
3090,Really beautiful tights !,tights,Bottom#Looking,positive,17,23
3091,Great quality and size .,quality,Clothing#Quality,positive,6,13
3092,The tights also wash well .,tights,Bottom#Quality,positive,4,10
